Season,Date,Time,Home,Away,HG,AG,Res,Referee,Home_Shots,Away_Shots,Home_Shots_Target,Away_Shots_Target,Home_Corners,Away_Corners,Home_Fouls,Away_Fouls,Home_Yellow_Cards,Away_Yellow_Cards,Home_Red_Cards,Away_Red_Cards,Home_Prior_Matches,Away_Prior_Matches,Home_Prior_Home_Matches,Away_Prior_Away_Matches,Home_Pts_Last5,Away_Pts_Last5,Home_GS_Last5,Home_GC_Last5,Away_GS_Last5,Away_GC_Last5,Home_GD_Last5,Away_GD_Last5,Home_Home_Pts_Last5,Home_Home_GS_Last5,Home_Home_GC_Last5,Away_Away_Pts_Last5,Away_Away_GS_Last5,Away_Away_GC_Last5,Pts_Diff,GD_Diff,Home_Venue_Pts_Diff,Venue_GD_Diff,Home_Shots_Last5,Away_Shots_Last5,Home_ShotsTarget_Last5,Away_ShotsTarget_Last5,Home_Corners_Last5,Away_Corners_Last5,Home_Fouls_Last5,Away_Fouls_Last5,Home_Yellow_Last5,Away_Yellow_Last5,Home_Red_Last5,Away_Red_Last5,Home_Shots_Against_Last5,Away_Shots_Against_Last5,Home_ShotsTarget_Against_Last5,Away_ShotsTarget_Against_Last5,Home_Corners_Against_Last5,Away_Corners_Against_Last5,Home_Fouls_Against_Last5,Away_Fouls_Against_Last5,Home_Yellow_Against_Last5,Away_Yellow_Against_Last5,Home_Red_Against_Last5,Away_Red_Against_Last5,Home_Home_Shots_Last5,Away_Away_Shots_Last5,Home_Home_ShotsTarget_Last5,Away_Away_ShotsTarget_Last5,Home_Home_Corners_Last5,Away_Away_Corners_Last5,Home_Home_Fouls_Last5,Away_Away_Fouls_Last5,Home_Home_Yellow_Last5,Away_Away_Yellow_Last5,Home_Home_Red_Last5,Away_Away_Red_Last5,Shots_Diff,ShotsTarget_Diff,Corners_Diff,Fouls_Diff,Yellow_Diff,Red_Diff,Home_Elo,Away_Elo,Elo_Diff,H2H_Prior_Matches,H2H_Home_Pts_Last5,H2H_Away_Pts_Last5,H2H_Home_GS_Last5,H2H_Away_GS_Last5,H2H_Pts_Diff,H2H_GD_Diff,Referee_Prior_Matches,Referee_Avg_Goals_Last10,Referee_Avg_Yellows_Last10,Referee_Avg_Reds_Last10,Referee_Home_Win_Rate_Last10
2025/26,2025-10-25,20:00,Brentford,Liverpool,3,2,H,S Hooper,17,18,8,5,5,4,7,10,3,2,0,0,160,388,80,194,7,6,8,7,6,7,1,-1,7,8,7,6,8,9,1,2,1,2,53,89,23,19,32,35,60,44,10,9,0,0,61,52,20,19,18,18,46,52,11,6,0,0,43,82,21,19,19,25,60,48,13,10,0,0,-36,4,-3,16,1,0,1566.9275152423997,1754.3011816386183,-187.3736663962186,8,0,15,1,12,-15,-11,132,2.5,4.7,0.2,0.3
2025/26,2025-10-26,14:00,Arsenal,Crystal Palace,1,0,H,T Bramall,10,7,3,1,4,3,6,11,0,0,0,0,388,388,194,194,13,8,9,2,8,7,7,1,13,12,1,8,7,4,5,6,5,8,85,83,25,31,49,25,46,49,3,9,0,0,31,56,7,19,22,24,54,60,7,13,0,0,79,59,22,24,39,15,50,57,5,12,0,0,2,-6,24,-3,-6,0,1774.3336663488678,1614.8675862819787,159.46608006688916,20,13,1,17,4,12,13,34,2.8,3.5,0.4,0.5
2025/26,2025-10-26,14:00,Aston Villa,Man City,1,0,H,M Oliver,9,18,3,4,5,6,8,16,1,4,0,0,274,388,137,194,11,13,8,4,12,2,4,10,10,7,5,10,9,3,-2,-6,0,-4,51,68,16,28,22,27,49,37,8,5,0,0,59,44,15,9,34,23,70,50,12,9,1,0,58,62,25,19,30,18,44,42,8,8,1,0,-17,-12,-5,12,3,0,1646.5628637210334,1762.3311400717191,-115.76827635068571,14,6,9,6,10,-3,-4,291,3.2,2.3,0.0,0.3
2025/26,2025-10-26,14:00,Bournemouth,Nott'm Forest,2,0,H,S Barrott,13,8,5,4,6,4,17,7,3,1,0,0,312,122,156,61,9,1,10,7,1,10,3,-9,13,8,2,5,4,8,8,12,8,10,55,61,23,21,22,22,60,61,12,12,0,0,61,74,22,28,22,26,50,58,9,6,0,1,69,46,24,19,27,20,63,55,8,12,0,0,-6,2,0,-1,0,0,1591.200759962081,1533.9791908041047,57.22156915797632,6,9,3,11,5,6,6,42,2.2,5.5,0.2,0.4
2025/26,2025-10-26,14:00,Wolves,Burnley,2,3,A,T Harrington,15,11,7,7,5,3,12,7,1,0,0,0,274,274,137,137,2,4,3,8,5,9,-5,-4,2,5,12,0,5,15,-2,-1,2,3,55,33,18,12,21,12,64,53,9,7,0,0,57,99,19,31,31,39,42,41,9,8,0,0,61,41,22,14,20,15,59,53,6,14,0,0,22,6,9,11,2,0,1463.0245619823918,1406.443297091601,56.58126489079086,10,5,8,2,6,-3,-4,41,2.3,4.4,0.0,0.3
2025/26,2025-10-26,16:30,Everton,Tottenham,0,3,A,C Pawson,12,7,2,4,9,8,9,8,2,0,0,0,388,388,194,194,5,8,4,6,9,6,-2,3,11,7,2,10,9,5,-3,-5,1,1,60,53,18,17,22,40,61,52,13,11,0,0,66,52,22,17,28,23,66,46,12,5,0,1,70,49,23,17,21,27,50,56,13,12,0,0,7,1,-18,9,2,0,1572.9535112777219,1528.518487983276,44.435023294445955,20,5,8,7,11,-3,-4,241,2.0,3.5,0.1,0.5
2025/26,2025-11-01,15:00,Brighton,Leeds,3,0,H,M Oliver,14,5,7,2,4,7,10,7,0,1,0,0,313,123,156,61,8,7,10,9,8,8,1,0,11,10,7,3,4,12,1,1,8,11,71,73,23,25,31,19,57,50,12,9,0,0,59,50,21,20,22,14,48,57,10,11,1,0,72,50,32,15,20,15,60,53,7,9,0,0,-2,-2,12,7,3,0,1611.275210733799,1447.718370562764,163.556840171035,6,9,3,6,3,6,3,292,3.1,2.4,0.0,0.4
2025/26,2025-11-01,15:00,Burnley,Arsenal,0,2,A,C Kavanagh,3,12,0,8,1,6,10,13,2,1,0,0,275,389,137,194,7,13,8,10,7,2,-2,5,7,6,4,12,6,3,-6,-7,-5,-1,41,79,19,23,14,45,51,44,7,2,0,0,87,33,34,7,31,21,44,54,7,6,0,0,46,79,13,24,14,42,51,50,4,7,0,0,-38,-4,-31,7,5,0,1420.6678513895815,1778.0012859589335,-357.333434569352,14,2,11,2,10,-9,-8,170,1.9,3.3,0.1,0.6
2025/26,2025-11-01,15:00,Crystal Palace,Brentford,2,0,H,P Bankes,9,6,2,2,6,5,7,11,0,3,0,0,389,161,194,80,7,9,8,8,9,7,0,2,9,10,7,4,6,9,-2,-2,5,6,76,63,26,27,23,32,50,54,8,10,0,0,60,63,22,19,25,16,58,47,12,11,0,0,72,60,34,24,14,32,53,59,7,7,0,0,13,-1,-9,-4,-2,0,1611.199966671913,1579.390624319828,31.80934235208497,8,5,8,7,7,-3,0,100,2.2,3.8,0.3,0.7
2025/26,2025-11-01,15:00,Fulham,Wolves,3,0,H,J Brooks,19,5,6,2,10,1,13,14,1,3,0,1,199,275,99,137,3,2,6,10,5,10,-4,-5,7,5,5,1,3,9,1,1,6,6,58,62,16,22,22,22,63,59,11,6,0,0,62,52,25,22,30,24,46,39,2,8,0,0,54,51,13,13,21,28,65,64,6,12,0,1,-4,-6,0,4,5,0,1538.364364862537,1448.8000076844112,89.56435717812587,10,7,7,8,10,0,-2,63,2.7,4.0,0.1,0.7
2025/26,2025-11-01,15:00,Nott'm Forest,Man United,2,2,D,D England,17,18,3,7,8,5,10,7,1,1,0,0,123,389,61,194,1,12,1,9,11,7,-8,4,3,3,9,4,4,9,-11,-12,-1,-1,64,65,24,29,22,14,57,51,12,7,0,1,71,59,28,23,24,27,67,61,8,13,1,1,66,52,18,16,33,18,55,56,9,11,0,0,-1,-5,8,6,5,-1,1528.2188736688302,1576.8821201264025,-48.66324645757231,6,9,6,8,8,3,0,81,2.6,4.1,0.1,0.5
2025/26,2025-11-01,17:30,Tottenham,Chelsea,0,1,A,J Gillett,3,15,1,9,6,5,14,12,4,2,0,0,389,389,194,194,8,6,9,6,8,8,3,0,4,6,8,10,12,5,2,3,-6,-9,46,63,16,23,35,28,53,63,10,11,0,3,57,57,15,15,30,20,47,63,7,10,0,1,44,56,15,22,24,22,64,60,10,12,0,2,-17,-7,7,-10,-1,-3,1542.4516526100438,1651.0185446268945,-108.56689201685072,20,3,12,6,11,-9,-5,68,3.8,3.5,0.1,0.2
2025/26,2025-11-01,20:00,Liverpool,Aston Villa,2,0,H,S Attwell,16,10,4,3,1,4,13,11,2,3,0,0,389,275,194,137,3,13,7,10,9,4,-3,5,10,9,6,5,3,5,-10,-8,5,5,80,53,20,18,26,24,45,42,9,6,0,0,66,57,27,17,22,30,50,69,9,13,0,1,72,50,25,8,34,26,40,49,6,8,1,1,27,2,2,3,3,0,1741.83807256119,1657.0163998454555,84.82167271573462,14,9,3,11,6,6,5,180,2.5,4.9,0.1,0.3
2025/26,2025-11-02,14:00,West Ham,Newcastle,3,1,H,R Jones,15,12,9,4,7,6,5,10,1,2,0,0,389,351,194,175,1,7,3,9,6,5,-6,1,0,3,14,3,1,3,-6,-7,-3,-9,42,64,10,23,26,25,66,54,13,4,0,0,86,61,26,23,32,29,48,58,10,9,0,0,50,58,17,14,31,24,54,54,10,7,1,0,-22,-13,1,12,9,0,1472.351811135154,1631.5218373519358,-159.1700262167817,18,4,10,8,12,-6,-4,97,2.6,3.1,0.0,0.5
2025/26,2025-11-02,16:30,Man City,Bournemouth,3,1,H,A Taylor,15,8,8,5,10,4,8,11,2,2,0,0,389,313,194,156,10,9,9,3,10,6,6,4,12,13,4,5,9,12,1,2,7,12,73,55,26,23,31,24,45,61,9,11,0,0,41,63,10,24,24,22,50,47,10,6,0,0,75,58,30,21,33,25,35,65,3,15,1,1,18,3,7,-16,-2,0,1751.877603947297,1596.9610770973557,154.91652684994142,16,12,3,15,5,9,10,303,3.3,2.8,0.1,0.5
2025/26,2025-11-03,20:00,Sunderland,Everton,1,1,D,T Bramall,17,8,3,2,4,1,10,12,3,2,0,0,85,389,42,194,10,4,6,4,4,9,2,-5,10,8,4,6,5,7,6,7,4,6,51,52,16,18,17,21,50,53,9,12,1,0,81,66,24,25,25,33,56,59,7,9,0,0,57,45,18,14,25,14,51,51,9,12,1,0,-1,-2,-4,-3,-3,1,1435.3139532211437,1559.020346650954,-123.7063934298103,4,3,9,5,11,-6,-6,35,2.5,3.2,0.4,0.5
2025/26,2025-11-08,12:30,Tottenham,Man United,2,2,D,S Barrott,10,5,4,2,5,3,10,8,5,1,0,0,390,390,195,195,7,10,7,5,11,8,2,3,4,5,5,5,6,10,-3,-1,-1,4,38,72,14,32,31,14,54,45,12,8,0,0,60,71,20,25,33,30,49,57,8,9,0,0,43,66,14,22,28,21,65,49,11,6,0,0,-34,-18,17,9,4,0,1532.6981776234502,1578.3490504736467,-45.65087285019649,20,11,2,10,4,9,6,43,2.1,5.7,0.2,0.4
2025/26,2025-11-08,15:00,Everton,Fulham,2,0,H,A Madley,14,8,5,4,7,5,11,14,2,2,0,0,390,200,195,100,5,3,4,8,6,9,-4,-3,8,5,5,1,4,11,2,-1,7,7,51,63,18,19,18,30,55,65,11,8,0,0,72,59,25,24,32,21,58,47,10,4,0,1,69,53,20,18,26,21,53,73,14,12,0,0,-12,-1,-12,-10,3,0,1558.3390787247924,1543.3921365509336,14.946942173858815,10,5,8,5,6,-3,-1,115,2.4,3.2,0.0,0.3
2025/26,2025-11-08,15:00,West Ham,Burnley,3,2,H,M Salisbury,15,16,6,7,7,4,15,13,2,2,0,0,390,276,195,138,4,6,5,8,7,11,-3,-4,3,5,13,3,7,15,-2,1,0,0,49,32,16,14,25,11,56,49,11,8,0,0,80,82,27,34,30,32,53,46,9,7,0,0,49,45,21,18,30,15,45,46,5,9,1,0,17,2,14,7,3,0,1484.038585214203,1416.9633200794487,67.07526513475432,14,9,3,7,5,6,2,50,3.0,2.8,0.2,0.4
2025/26,2025-11-08,17:30,Sunderland,Arsenal,2,2,D,C Pawson,6,17,2,7,2,2,13,13,2,1,0,0,86,390,43,195,10,15,6,4,8,1,2,7,11,9,3,12,6,2,-5,-5,-1,2,54,79,15,28,15,40,46,46,10,2,0,0,77,31,24,4,21,20,60,54,8,6,0,0,61,68,17,24,21,40,48,55,8,8,1,0,-25,-13,-25,0,8,0,1435.9952211473053,1781.7058172690663,-345.710596121761,4,1,10,2,9,-9,-7,242,2.2,2.7,0.1,0.4
2025/26,2025-11-08,20:00,Chelsea,Wolves,3,0,H,A Kitchen,20,3,8,0,10,1,12,14,1,2,0,0,390,276,195,138,9,2,8,6,4,10,2,-6,7,6,6,1,1,8,7,8,6,7,73,51,31,18,28,19,61,62,8,8,2,1,49,65,12,24,21,34,64,43,14,8,0,0,73,44,25,12,38,19,54,70,8,13,1,2,22,13,9,-1,0,1,1660.772019613488,1443.7722359960146,216.99978361747344,14,6,9,12,10,-3,2,3,2.3333333333333335,2.6666666666666665,0.0,0.6666666666666666
2025/26,2025-11-09,14:00,Aston Villa,Bournemouth,4,0,H,J Brooks,16,13,8,4,6,9,8,20,2,2,0,0,276,314,138,157,12,8,8,5,11,9,3,2,10,6,5,5,9,12,4,1,5,4,51,52,19,26,23,23,45,65,8,11,0,0,59,74,17,31,25,30,68,45,13,7,0,0,49,58,21,24,26,28,47,63,8,14,1,0,-1,-7,0,-20,-3,0,1651.8851752910061,1593.2143678842933,58.67080740671281,10,11,2,10,4,9,6,64,2.9,4.0,0.2,0.7
2025/26,2025-11-09,14:00,Brentford,Newcastle,3,1,H,S Attwell,15,5,7,1,6,2,10,13,2,1,0,0,162,352,81,176,9,6,8,6,7,8,2,-1,10,9,6,3,2,5,3,3,7,6,61,72,26,26,27,29,52,54,12,5,0,0,58,65,18,30,20,31,43,56,7,8,0,0,49,56,23,13,19,23,55,55,12,6,0,0,-11,0,-2,-2,7,0,1573.0122941792586,1619.8350632728868,-46.82276909362827,8,3,12,8,11,-9,-3,181,2.4,5.0,0.1,0.4
2025/26,2025-11-09,14:00,Crystal Palace,Brighton,0,0,D,T Robinson,10,7,2,3,4,8,10,12,1,4,0,0,390,314,195,157,7,10,8,7,11,7,1,4,9,8,5,4,7,10,-3,-3,5,6,67,73,25,26,21,33,52,57,5,11,0,0,58,53,21,20,22,19,54,42,12,9,0,1,67,65,26,20,20,27,46,63,6,18,0,0,-6,-1,-12,-5,-6,0,1617.5782968124824,1614.872827199706,2.705469612776369,16,7,7,7,8,0,-1,41,2.5,3.4,0.1,0.3
2025/26,2025-11-09,14:00,Nott'm Forest,Leeds,3,1,H,J Gillett,14,10,6,3,6,4,10,11,2,1,0,0,124,124,62,62,1,4,2,10,5,10,-8,-5,4,5,10,3,3,12,-3,-3,1,4,64,72,19,23,25,26,56,48,12,9,0,0,77,48,30,21,25,14,62,56,8,10,1,0,73,43,19,14,34,17,55,49,8,7,0,0,-8,-4,-1,8,3,0,1526.751943321586,1444.120754096857,82.63118922472904,2,3,3,2,2,0,0,69,3.4,3.7,0.1,0.1
2025/26,2025-11-09,16:30,Man City,Liverpool,3,0,H,C Kavanagh,14,7,6,1,7,7,14,15,2,4,0,0,390,390,195,195,12,3,11,3,7,9,8,-2,12,13,4,6,8,9,9,10,6,10,83,85,31,21,39,22,43,47,9,9,0,0,37,67,12,28,17,22,50,51,11,9,0,0,78,82,33,19,40,26,36,50,4,12,0,0,-2,10,17,-4,0,0,1755.6243131603594,1746.9692971156394,8.655016044720014,20,5,8,6,7,-3,-1,171,2.0,3.6,0.1,0.5
2025/26,2025-11-22,12:30,Burnley,Chelsea,0,2,A,P Bankes,8,15,2,5,1,9,13,8,2,3,0,0,277,391,138,195,6,12,8,9,10,3,-1,7,7,5,4,10,12,5,-6,-8,-3,-6,39,80,19,36,13,33,55,64,7,6,0,1,76,40,32,9,29,15,56,62,8,11,0,0,29,65,10,29,11,23,50,61,5,12,0,2,-41,-17,-20,-9,1,-1,1411.4328111921557,1663.5492038792515,-252.11639268709587,14,2,11,4,13,-9,-9,101,2.2,3.5,0.2,0.8
2025/26,2025-11-22,15:00,Bournemouth,West Ham,2,2,D,T Bramall,28,5,10,2,9,2,9,10,3,2,0,0,315,391,157,195,7,6,9,11,7,9,-2,-2,13,8,2,4,5,8,1,0,9,9,53,50,25,19,28,27,72,55,11,9,0,0,71,84,31,28,29,31,41,59,7,8,0,0,62,51,22,18,27,26,61,57,11,10,0,0,3,6,1,17,2,0,1587.488204808135,1489.5690941014961,97.91911070663878,16,4,7,5,9,-3,-4,36,2.4,3.5,0.4,0.5
2025/26,2025-11-22,15:00,Brighton,Brentford,2,1,H,C Kavanagh,14,10,5,4,7,4,10,9,4,2,0,0,315,163,157,81,8,9,8,6,8,6,2,2,11,10,5,3,5,10,-1,0,8,10,68,66,26,25,34,29,53,48,10,12,0,0,50,49,19,13,18,20,43,46,7,6,0,0,61,53,27,19,21,34,61,61,6,9,0,0,2,1,5,5,-2,0,1617.7457285821802,1581.4935712887273,36.25215729345291,8,6,6,7,8,0,-1,172,2.1,4.0,0.1,0.6
2025/26,2025-11-22,15:00,Fulham,Sunderland,1,0,H,D England,24,4,6,2,7,4,5,13,3,3,0,0,201,87,100,43,3,8,5,8,7,6,-3,1,10,8,3,7,3,5,-5,-4,3,7,60,49,19,14,27,13,66,53,6,10,0,0,64,72,25,25,26,16,48,62,5,5,1,0,60,44,16,11,30,14,67,44,7,9,0,0,11,5,14,13,-4,0,1536.584925047485,1442.0844765393094,94.50044850817562,0,0,0,0,0,0,0,82,2.8,3.9,0.1,0.5
2025/26,2025-11-22,15:00,Liverpool,Nott'm Forest,0,3,A,A Madley,21,15,4,7,8,6,11,8,2,0,0,0,391,125,195,62,3,4,6,10,5,10,-4,-5,12,10,5,2,2,9,-1,1,10,12,72,56,18,19,23,24,54,55,10,10,0,0,65,76,27,30,27,25,55,67,10,7,0,1,74,44,26,18,24,17,46,55,7,10,0,0,16,-1,-1,-1,0,0,1739.9985223369204,1531.9314172085155,208.06710512840482,6,10,4,8,4,6,4,116,2.2,3.1,0.0,0.4
2025/26,2025-11-22,15:00,Wolves,Crystal Palace,0,2,A,A Taylor,8,10,1,4,1,4,13,9,2,3,0,0,277,391,138,195,1,5,3,12,6,6,-9,0,1,6,14,7,6,4,-4,-9,-6,-10,45,61,15,20,11,23,65,52,8,5,1,0,75,45,29,20,34,24,46,58,6,13,0,0,58,58,23,20,17,18,64,58,5,12,0,0,-16,-5,-12,13,3,1,1440.9950517302511,1614.7053954300084,-173.71034369975723,14,4,10,9,12,-6,-3,304,3.3,3.0,0.0,0.6
2025/26,2025-11-22,17:30,Newcastle,Man City,2,1,H,S Barrott,9,17,5,4,5,9,13,8,1,3,0,0,353,391,176,195,6,12,7,9,9,2,-2,7,9,8,6,7,7,4,-6,-9,2,-1,69,76,24,29,24,36,59,52,4,10,0,0,60,35,30,11,25,22,57,58,9,12,0,0,70,60,26,18,36,18,62,53,5,12,1,0,-7,-5,-12,7,-6,0,1611.3537861634181,1762.5950879390784,-151.2413017756603,18,1,13,3,11,-12,-8,44,2.4,5.9,0.2,0.3
2025/26,2025-11-23,14:00,Leeds,Aston Villa,1,2,A,R Jones,14,14,5,3,3,3,18,16,5,1,0,0,125,277,62,138,3,12,4,11,9,4,-7,5,8,6,5,5,3,5,-9,-12,3,3,63,58,18,23,23,27,47,43,8,9,0,0,50,61,22,17,16,26,53,75,10,11,0,0,79,54,21,10,26,27,50,50,8,9,0,0,5,-5,-4,4,-1,0,1438.9412802099273,1657.6113383671645,-218.67005815723724,6,2,11,4,9,-9,-5,98,2.7,3.1,0.0,0.6
2025/26,2025-11-23,16:30,Arsenal,Tottenham,4,1,H,M Oliver,17,3,8,2,4,1,11,15,1,3,0,0,391,391,195,195,13,7,8,2,8,6,6,2,13,12,1,13,12,3,6,4,0,2,76,38,28,15,30,26,50,55,2,14,0,0,29,56,3,19,15,27,59,46,6,7,0,0,77,53,21,20,33,34,47,52,2,10,0,0,38,13,4,-5,-12,0,1775.6165618770622,1531.146519830195,244.4700420468671,20,13,1,10,5,12,5,293,3.2,2.3,0.0,0.5
2025/26,2025-11-24,20:00,Man United,Everton,0,1,A,T Harrington,25,3,6,1,9,1,12,9,2,0,0,1,391,391,195,195,11,7,12,7,5,7,5,-2,12,11,6,4,5,8,4,7,8,8,63,53,28,17,15,22,43,59,7,10,0,0,71,66,21,26,31,32,53,56,12,8,0,0,87,39,32,10,18,12,46,54,5,10,1,0,10,11,-7,-16,-3,0,1579.9007082669018,1565.146290228241,14.754418038660788,20,13,1,13,2,12,11,42,2.5,4.1,0.0,0.3
2025/26,2025-11-29,15:00,Brentford,Burnley,3,1,H,S Barrott,14,6,4,2,5,6,7,7,0,2,0,0,164,278,82,139,9,6,9,7,7,9,2,-2,10,11,7,3,9,15,3,4,7,10,70,42,28,19,30,10,47,53,11,8,0,0,53,76,14,30,25,32,50,55,8,8,0,0,55,47,28,21,23,14,54,51,13,11,0,0,28,9,20,-6,3,0,1575.2258248312396,1405.5512206089384,169.67460422230124,4,6,6,7,5,0,2,45,2.7,5.6,0.1,0.4
2025/26,2025-11-29,15:00,Man City,Leeds,3,2,H,P Bankes,18,9,9,4,8,1,17,11,4,1,0,0,392,126,196,63,9,3,9,4,4,11,5,-7,15,16,2,3,4,10,6,12,12,20,83,61,29,19,43,22,54,55,11,11,0,0,38,55,15,22,24,18,61,57,10,8,0,0,82,50,35,16,40,19,43,49,5,6,0,0,22,10,21,-1,0,0,1751.1308459035847,1432.2299730310913,318.90087287249344,6,12,3,17,4,9,13,102,2.3,4.0,0.2,0.7
2025/26,2025-11-29,15:00,Sunderland,Bournemouth,3,2,H,T Robinson,12,18,6,6,6,3,14,13,5,5,0,1,88,316,44,158,8,5,7,5,8,12,2,-4,9,8,5,5,7,12,3,6,4,8,45,70,13,29,14,33,54,73,9,14,0,0,81,64,25,29,21,28,57,41,7,8,0,0,57,61,14,25,18,30,53,73,10,14,1,0,-25,-16,-19,-19,-5,0,1437.1628951215189,1582.337131537562,-145.1742364160432,4,4,7,3,5,-3,-2,42,2.5,3.5,0.1,0.3
2025/26,2025-11-29,17:30,Everton,Newcastle,1,4,A,C Pawson,10,13,2,8,8,7,4,6,0,0,0,0,392,354,196,177,7,6,4,6,7,10,-2,-3,8,5,5,2,3,8,1,1,6,5,42,60,11,20,21,21,55,56,8,5,1,0,76,72,24,30,37,33,52,50,7,8,0,0,72,45,22,11,31,19,57,57,12,6,0,0,-18,-9,0,-1,3,1,1578.3341014281398,1622.8180281989119,-44.48392677077209,18,8,5,6,5,3,1,243,2.5,2.7,0.1,0.4
2025/26,2025-11-29,20:00,Tottenham,Fulham,1,2,A,S Attwell,14,7,2,3,8,2,11,7,3,2,0,0,392,202,196,101,4,6,7,9,5,5,-2,0,2,4,7,0,3,12,-2,-2,2,6,32,72,14,21,26,31,58,61,14,8,0,0,57,57,23,21,27,26,47,53,6,8,0,1,37,54,12,20,27,23,61,72,16,11,0,0,-40,-7,-5,-3,6,0,1528.7263807249421,1541.5065064652756,-12.78012574033346,10,7,7,4,6,0,-2,182,2.4,4.9,0.1,0.5
2025/26,2025-11-30,12:00,Crystal Palace,Man United,1,2,A,R Jones,14,14,3,6,4,4,14,14,3,2,0,0,392,392,196,196,8,8,7,4,10,8,3,2,9,7,4,5,7,11,0,1,4,7,56,73,16,28,23,22,45,45,5,8,0,0,39,66,14,19,23,29,58,50,13,8,0,1,69,61,24,21,23,18,45,47,4,6,0,0,-17,-12,1,0,-3,0,1622.6151087098722,1566.712897067003,55.90221164286913,20,10,4,8,2,6,6,99,2.7,3.5,0.0,0.6
2025/26,2025-11-30,14:05,Aston Villa,Wolves,1,0,H,C Kavanagh,16,9,6,4,7,3,13,21,0,4,0,0,278,278,139,139,12,0,9,4,2,13,5,-11,12,10,5,1,1,10,12,16,11,14,57,47,19,13,24,10,50,65,7,8,0,1,70,68,20,27,25,30,78,46,15,5,0,0,62,41,26,11,29,17,42,68,9,11,0,1,10,6,14,-15,-1,-1,1664.3226455460006,1433.0853384503873,231.23730709561323,12,7,7,6,5,0,1,173,2.3,3.9,0.1,0.6
2025/26,2025-11-30,14:05,Nott'm Forest,Brighton,0,2,A,M Oliver,19,17,3,6,9,2,11,10,0,1,0,0,126,316,63,158,7,10,8,8,9,6,0,3,4,5,10,5,7,8,-3,-3,-1,-4,66,65,22,25,29,33,48,54,6,10,0,0,79,54,25,20,25,20,62,39,9,7,1,0,76,59,20,19,35,33,58,60,9,19,0,0,1,-3,-4,-6,-4,0,1549.0289593660514,1624.0134750396678,-74.98451567361644,6,7,7,14,7,0,7,294,3.5,2.5,0.0,0.5
2025/26,2025-11-30,14:05,West Ham,Liverpool,0,2,A,D England,7,9,0,5,7,2,12,14,1,0,1,0,392,392,196,196,7,3,9,9,5,11,0,-6,6,7,10,3,5,10,4,6,3,2,51,81,21,20,26,29,51,57,9,10,0,0,91,68,33,28,32,26,54,54,11,10,0,0,52,84,23,16,30,32,53,50,7,13,1,0,-30,1,-3,-6,-1,0,1494.720167372069,1722.9009801793845,-228.18081280731553,20,1,13,5,14,-12,-9,83,2.4,4.0,0.1,0.5
2025/26,2025-11-30,16:30,Chelsea,Arsenal,1,1,D,A Taylor,11,8,4,4,3,3,12,13,1,6,1,0,392,392,196,196,12,13,10,2,10,3,8,7,9,9,6,10,7,4,-1,1,-1,0,83,72,35,31,35,26,63,47,9,3,1,0,36,28,9,5,14,13,67,60,11,7,0,0,74,76,30,28,37,38,56,49,7,5,1,0,11,4,9,16,6,1,1669.4307944624688,1778.036700982315,-108.60590651984626,20,2,11,4,12,-9,-8,305,3.4,3.1,0.0,0.6
2025/26,2025-12-02,19:30,Bournemouth,Everton,0,1,A,M Salisbury,5,13,2,3,1,6,14,14,3,3,0,0,317,393,158,196,4,7,7,12,5,8,-5,-3,11,9,4,7,6,7,-3,-2,4,6,80,47,30,12,31,26,70,45,15,6,1,1,56,70,28,25,28,33,47,50,12,7,0,0,76,35,28,10,28,11,57,55,12,8,0,1,33,18,5,25,9,0,1571.0441903206226,1566.749682088569,4.2945082320536585,16,9,6,6,7,3,-1,51,3.4,2.6,0.1,0.5
2025/26,2025-12-02,19:30,Fulham,Man City,4,5,A,C Pawson,12,11,6,4,7,2,9,7,0,1,0,0,203,393,101,196,9,9,7,5,10,6,2,4,12,8,2,4,4,6,0,-2,8,8,70,82,24,31,27,40,57,63,10,15,0,0,55,42,18,18,24,22,60,58,11,9,1,0,71,62,18,18,28,21,60,54,9,13,0,0,-12,-7,-13,-6,-5,0,1553.9654571472902,1752.7770153464014,-198.81155819911123,10,0,15,4,16,-15,-12,244,2.7,2.1,0.1,0.3
2025/26,2025-12-02,20:15,Newcastle,Tottenham,2,2,D,T Bramall,19,8,7,2,11,8,5,12,0,3,0,0,355,393,177,196,9,4,10,9,7,9,1,-2,12,8,4,10,11,7,5,3,2,0,57,37,25,13,24,28,53,58,4,15,0,0,69,56,27,24,33,23,45,47,8,8,0,0,69,44,28,17,34,33,58,55,4,9,0,0,20,12,-4,-5,-11,0,1634.4024475384826,1516.2674300429276,118.13501749555508,18,12,3,15,7,9,8,37,2.5,3.6,0.4,0.5
2025/26,2025-12-03,19:30,Arsenal,Brentford,2,0,H,T Harrington,15,6,7,1,4,8,7,9,0,1,0,0,393,165,196,82,11,9,10,4,10,8,6,2,13,11,2,3,5,9,2,4,10,13,64,62,30,25,19,25,56,44,9,10,0,0,30,52,9,15,10,25,61,47,8,9,1,0,76,53,24,20,35,33,50,55,3,9,0,0,2,5,-6,12,-1,0,1777.789053726812,1578.7207042150858,199.06834951172618,8,11,2,8,4,9,4,43,2.2,3.9,0.1,0.3
